Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,arm,SG,SH,SI,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-04,12:53:26.230,-53,-64,100,10,0,8,25,-56,100,10,16.0,0.0,0,0,53.759283 -1.545375,61.3,102.03,194,10,1,-1,372,404,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1276,1473,1686,1500,1500,1292,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:27.230,-59,-66,100,11,0,8,25,-66,100,10,16.0,0.0,0,0,53.759443 -1.544963,68.3,28.79,191,10,1,0,457,2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1472,1728,1500,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:28.230,-65,-67,100,10,1,8,25,-66,100,12,15.9,0.0,0,0,53.759443 -1.544963,68.3,28.79,191,10,1,-396,1024,-213,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1457,1546,2012,1500,1500,1484,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:29.230,-57,-57,100,11,1,8,25,-57,100,10,15.9,0.0,0,0,53.759705 -1.544791,60.1,20.32,193,10,5,2,371,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1685,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:30.230,-55,-62,100,11,0,8,25,-61,100,11,15.6,0.0,0,0,53.759705 -1.544791,60.1,20.32,193,10,7,1,340,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1670,1502,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:31.230,-59,-68,100,11,0,8,25,-56,100,10,15.6,0.0,0,0,53.759955 -1.544601,54.7,22.07,197,10,3,0,343,197,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1340,1472,1671,1501,1500,1361,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:32.230,-63,-59,100,10,1,8,25,-62,100,10,15.9,0.0,0,0,53.759955 -1.544601,54.7,22.07,197,10,5,9,347,1019,10,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,990,1471,1673,1501,1500,990,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:33.230,-78,-61,100,10,1,8,25,-65,100,10,15.9,0.0,0,0,53.760166 -1.544483,50.4,10.69,201,10,5,-226,425,392,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1280,1512,1713,1501,1500,1297,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:34.230,-60,-77,100,10,0,8,25,-55,100,11,15.9,0.0,0,0,53.760166 -1.544483,50.4,10.69,201,10,4,-366,451,116,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1363,1539,1725,1501,1500,1385,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:35.230,-57,-67,100,10,0,8,25,-68,100,11,15.8,0.0,0,0,53.760396 -1.544440,58.3,9.20,201,10,5,-12,388,-173,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1445,1474,1694,1501,1500,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:36.230,-82,-77,99,9,1,8,25,-77,100,9,15.8,0.0,0,0,53.760396 -1.544440,58.3,9.20,201,10,7,0,380,528,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1232,1472,1690,1502,1500,1233,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:37.230,-82,-75,100,9,1,8,25,-72,100,10,15.9,0.0,0,0,53.760659 -1.544144,68.2,63.16,197,10,16,-138,287,130,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1359,1497,1643,1504,1500,1381,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:38.230,-80,-76,100,8,1,8,25,-73,100,10,15.9,0.0,0,0,53.760659 -1.544144,68.2,63.16,197,10,62,-163,235,83,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1373,1501,1617,1517,1500,1395,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:39.230,-70,-77,100,10,0,8,25,-70,100,11,15.9,0.0,0,0,53.760742 -1.543583,68.0,91.10,194,8,5,-2,254,-140,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1433,1473,1627,1501,1500,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:40.230,-78,-73,100,10,1,8,25,-70,100,12,15.9,0.0,0,0,53.760614 -1.543231,54.2,161.59,194,9,3,1,238,-1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1619,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:41.230,-78,-71,100,9,1,8,25,-69,100,10,15.9,0.0,0,0,53.760614 -1.543231,54.2,161.59,194,9,48,1,235,332,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1299,1472,1617,1513,1500,1317,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:42.230,-78,-63,100,10,1,8,25,-60,100,11,15.9,0.0,0,0,53.760371 -1.543288,57.8,204.65,191,10,3,-29,242,-355,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1501,1477,1621,1501,1500,1530,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:43.230,-77,-64,100,10,1,8,25,-65,100,11,16.0,0.0,0,0,53.760371 -1.543288,57.8,204.65,191,10,4,2,236,-10,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1472,1618,1501,1500,1423,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:44.230,-71,-68,100,10,1,8,25,-66,100,12,16.0,0.0,0,0,53.760134 -1.543584,59.9,229.89,190,9,5,-3,270,19,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1391,1473,1635,1501,1500,1414,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:45.230,-71,-60,100,10,1,8,25,-64,100,11,16.0,0.0,0,0,53.760134 -1.543584,59.9,229.89,190,9,3,-2,295,101,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1368,1473,1647,1501,1500,1390,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:46.230,-58,-65,100,10,0,8,25,-56,100,10,16.0,0.0,0,0,53.759955 -1.543870,47.5,217.92,192,10,5,-9,546,113,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1365,1474,1773,1501,1500,1386,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:47.230,-54,-65,100,10,0,8,25,-49,100,10,15.8,0.0,0,0,53.759955 -1.543870,47.5,217.92,192,10,2,-144,419,-62,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1413,1498,1709,1500,1500,1438,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:53:48.230,-53,-61,100,10,0,8,25,-58,100,10,15.8,0.0,0,0,53.759788 -1.544070,45.5,214.83,194,10,3,5,383,-3,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1471,1691,1501,1500,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
